EMP_ID,AGE,GENDER,STATUS,EMPLOYMENT,SUFFICIENT_INCOME,SALARY,TO_DO_COMPLETED,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,FLOW,DAILY_STEPS,SLEEP_HOURS,LOST_VACATION,PERSONAL_AWARDS,TIME_FOR_HOBBY,HEALTHY_DIET,WORK_LIFE_BALANCE_SCORE
9433,24,0,0,1,2,2,3,5,6,3,10,5,2,9,8,4,2,2,4,654.7
9434,24,1,2,0,2,2,8,3,3,10,10,3,9,10,6,0,0,1,3,703.8
9435,24,1,0,1,2,2,4,4,9,3,10,9,3,10,6,3,7,6,2,698.7
9436,24,1,2,1,2,2,6,3,4,1,10,10,4,7,7,2,10,1,5,693.2
9437,24,0,1,0,1,1,2,4,5,2,10,2,1,7,9,0,3,4,1,632.4
9438,24,0,3,0,2,2,2,3,2,2,7,0,1,4,9,4,0,1,2,619.9
9439,24,1,3,0,1,1,2,1,3,4,10,5,7,3,6,0,3,10,0,639.5
9440,24,1,2,1,2,2,7,3,7,6,10,10,2,9,9,0,10,3,5,743.3
9441,24,1,1,1,2,2,8,3,6,5,10,10,5,9,8,0,10,2,5,741.4
9442,24,1,1,1,2,2,5,0,10,4,10,5,5,9,8,0,1,5,5,709.1
9443,24,1,2,1,2,2,6,3,6,5,10,10,5,8,8,0,10,2,5,734.4
9444,24,0,2,1,2,2,5,3,7,10,10,3,5,8,8,6,4,2,2,686.8
9445,24,0,2,1,1,0,1,4,3,10,10,2,0,7,7,4,6,1,3,628.6
9446,24,1,1,0,1,1,3,0,8,0,10,3,7,1,10,0,0,7,2,648.4
9447,24,1,1,1,1,1,8,4,4,3,10,1,5,7,6,0,0,1,4,613.1
9448,24,1,0,1,2,2,5,3,5,4,10,5,1,10,8,0,10,1,4,711.0
9449,34,1,3,1,2,2,7,3,10,6,10,10,7,10,8,0,10,6,4,770.5
9450,49,0,3,0,2,2,7,3,10,10,10,2,3,4,7,0,10,1,3,696.0
9451,34,1,3,0,1,0,6,4,6,6,5,4,2,4,7,0,7,2,2,653.5
9452,49,0,3,0,2,2,7,1,5,4,2,2,2,8,7,0,2,2,5,683.2
9453,34,0,3,1,2,2,7,5,5,7,10,5,5,6,6,3,5,3,4,660.5
9454,52,1,3,0,1,0,4,2,4,3,2,8,4,4,7,4,4,3,5,670.5
9455,52,0,1,0,1,0,3,3,3,2,2,0,1,1,6,10,2,1,5,555.8
9456,52,1,0,0,1,1,8,1,8,2,0,2,2,4,7,0,10,0,2,677.3
9457,52,1,3,1,2,2,8,3,10,3,5,3,2,2,7,0,10,2,2,695.6
9458,52,0,3,1,2,2,8,1,10,6,3,3,3,5,8,0,4,3,2,706.6
9459,52,1,3,1,2,2,7,3,2,4,7,10,1,8,7,0,10,3,5,710.4
9460,49,1,0,0,1,1,3,3,3,1,7,2,3,8,7,5,7,1,2,598.2
9461,34,0,3,0,2,2,0,3,5,1,3,3,1,3,5,10,5,0,2,588.3
9462,34,0,0,0,2,2,3,3,3,9,5,2,3,4,7,7,6,2,1,655.2
9463,52,0,1,0,2,2,10,2,2,2,3,5,1,10,9,0,5,0,4,706.1
9464,49,0,3,1,2,2,6,2,6,3,7,4,2,5,8,10,8,4,4,672.6
9465,52,1,0,0,1,1,10,2,9,6,1,4,8,8,7,0,4,4,5,718.9
9466,52,0,1,1,2,2,8,2,3,10,10,7,9,5,6,0,9,2,4,731.7
9467,52,1,1,0,1,1,9,1,5,5,4,5,7,9,8,0,3,7,3,702.3
9468,52,1,3,1,1,0,8,1,7,5,5,6,7,9,8,0,5,8,4,717.6
9469,52,1,2,0,2,2,2,1,7,10,5,5,8,3,6,0,9,6,3,695.6
9470,34,0,3,1,2,2,7,1,2,2,3,3,2,7,7,5,8,2,2,647.3
9471,52,1,2,1,2,2,10,1,3,5,6,2,3,10,9,0,10,2,5,740.1
9472,34,0,3,1,1,0,5,3,4,4,3,6,1,7,8,0,10,2,2,645.8
9473,52,1,2,1,2,2,10,0,5,2,4,8,6,3,8,0,10,4,2,690.9
9474,52,0,1,0,2,2,8,0,5,4,2,4,8,10,8,0,10,5,4,741.6
9475,24,1,3,1,2,2,8,1,5,5,10,5,3,10,8,0,5,2,1,717.8
9476,52,1,0,1,2,2,8,2,10,6,6,4,8,6,6,5,7,7,5,709.8
9477,49,1,3,1,1,1,7,2,6,10,7,1,2,10,7,10,6,5,5,680.2
9478,52,0,0,0,2,2,4,2,2,1,5,2,1,5,7,0,2,2,4,648.6
9479,34,1,3,0,1,1,8,3,1,8,6,7,5,3,6,0,5,3,3,678.6
9480,52,1,0,1,1,1,0,3,6,2,1,2,0,4,6,8,8,0,5,612.5
9481,52,0,1,0,2,2,5,2,4,5,3,2,0,10,5,0,3,2,4,678.1
9482,52,0,1,1,2,2,7,1,4,10,6,5,4,2,8,5,3,2,3,689.0
9483,52,0,3,1,2,2,4,1,4,2,3,4,4,7,9,0,3,5,3,671.5
9484,49,1,3,1,2,2,8,5,5,2,10,2,1,7,7,0,10,1,3,664.3
9485,24,0,1,0,2,2,3,4,6,4,4,1,0,9,7,6,10,1,3,651.1
9486,49,1,0,0,1,1,4,2,6,7,5,2,3,5,6,7,3,5,2,650.1
9487,34,1,2,0,2,2,5,2,4,1,5,0,3,2,3,5,6,0,0,569.0
9488,34,0,3,1,1,1,5,2,10,3,9,2,4,1,4,5,3,1,2,621.7
9489,52,0,2,0,2,2,10,4,5,5,10,4,3,10,6,10,10,3,5,714.0
9490,52,1,2,0,2,2,5,2,4,3,2,6,6,5,7,0,5,7,5,684.3
9491,52,0,3,0,2,2,7,1,4,7,2,2,4,2,7,0,4,6,4,685.4
9492,52,0,0,0,2,2,7,2,3,10,3,2,3,5,5,0,10,3,2,672.0
9493,52,0,2,1,2,2,5,5,6,2,5,5,3,3,8,0,10,3,5,679.0
9494,34,1,0,1,2,2,10,3,7,10,10,7,5,3,9,4,10,6,4,754.0
9495,34,0,3,1,1,0,5,1,9,6,3,9,7,2,8,0,8,8,4,692.4
9496,34,1,3,1,2,2,8,3,10,4,10,2,3,7,7,10,10,1,5,693.2
9497,52,0,1,0,2,2,8,3,5,5,2,0,2,7,9,10,0,0,5,635.8
9498,52,1,3,1,2,2,9,2,5,8,6,6,3,5,8,0,10,6,4,730.4
9499,52,0,2,1,2,2,5,1,10,10,4,1,1,5,7,0,3,0,1,704.7
9500,34,1,1,1,1,1,5,3,5,5,6,2,1,5,8,10,6,1,2,608.0
9501,34,0,2,0,2,2,8,2,3,1,4,2,3,5,7,0,5,0,5,663.9
9502,49,1,1,0,2,2,3,1,3,4,10,3,3,10,8,0,5,4,5,688.9
9503,49,0,3,1,2,2,5,3,10,8,10,8,1,10,7,0,8,3,4,726.1
9504,52,1,3,1,1,1,8,3,3,10,4,0,3,5,6,10,2,0,3,602.5
9505,34,1,2,1,2,2,6,1,10,6,8,6,6,8,5,5,8,4,3,727.0
9506,34,1,2,1,2,2,7,1,8,8,8,7,6,8,5,5,7,6,3,730.4
9507,52,1,1,1,2,2,10,1,10,2,7,4,5,4,9,0,5,5,3,732.1
9508,52,0,2,1,2,2,10,0,10,6,5,5,6,10,8,0,10,6,5,760.3
9509,34,1,1,0,2,2,7,3,3,3,4,4,3,8,7,9,5,1,3,630.5
9510,34,0,1,1,2,2,6,1,3,7,5,3,2,9,6,1,5,5,4,679.8
9511,49,1,0,1,2,2,4,4,0,1,6,1,2,6,7,6,4,1,2,625.0
9512,52,0,3,0,1,0,1,0,5,6,4,5,10,5,10,0,8,10,5,720.6
9513,34,0,1,1,1,1,5,1,3,4,5,0,1,4,8,0,1,1,2,621.4
9514,34,1,0,0,1,1,7,3,2,3,2,5,2,8,8,0,8,1,3,637.5
9515,34,0,3,0,2,2,10,1,4,5,3,2,1,4,7,10,3,5,4,653.5
9516,52,0,3,0,2,2,10,4,1,10,8,3,6,7,6,0,4,8,5,693.0
9517,52,1,1,1,2,2,5,3,4,1,4,4,3,4,7,0,5,1,3,665.4
9518,52,0,2,1,2,2,5,3,7,10,10,4,5,10,7,0,8,4,4,717.6
9519,52,1,0,1,2,2,8,2,10,10,4,10,5,4,7,0,10,5,4,731.7
9520,52,0,1,0,2,2,8,1,7,3,3,7,8,4,9,0,6,7,5,721.9
9521,49,1,1,1,2,2,8,2,3,2,3,5,3,7,7,0,10,1,5,674.5
9522,52,0,3,1,2,2,6,2,10,5,5,3,4,4,8,0,10,2,4,692.8
9523,49,0,3,1,2,2,9,2,5,5,5,10,4,10,7,0,5,4,3,734.6
9524,49,0,0,0,2,2,9,2,5,5,5,5,4,10,7,0,5,4,3,726.1
9525,49,0,1,1,2,2,9,3,8,6,4,8,6,10,7,0,10,6,4,727.8
9526,34,1,2,0,1,0,10,5,3,3,10,0,0,3,6,10,2,1,2,597.0
9527,34,0,1,1,2,2,4,4,8,5,10,7,3,6,6,0,7,2,1,652.0
9528,34,0,1,1,2,2,9,2,3,6,10,10,10,8,7,2,10,3,4,712.1
9529,52,0,1,0,2,2,5,2,7,7,8,3,4,5,8,5,2,8,2,669.2
9530,34,0,3,0,2,2,7,3,3,4,4,10,2,7,8,0,10,3,3,688.3
9531,24,1,0,0,1,0,0,3,3,1,1,0,0,2,9,0,2,0,1,590.6
9532,24,1,0,1,2,2,0,3,1,0,1,1,0,2,9,0,1,0,1,585.5
9533,52,0,3,0,2,2,9,2,8,5,2,10,6,10,8,0,10,2,4,738.2
9534,52,0,2,1,2,2,7,4,1,2,5,0,0,7,7,10,0,1,3,616.7
9535,49,1,2,1,2,2,10,5,1,0,5,4,1,5,9,0,2,0,1,611.6
9536,34,1,0,0,1,1,4,1,2,2,5,2,3,10,7,0,5,2,3,642.8
9537,34,0,0,0,2,2,6,2,7,7,7,2,3,5,7,10,5,5,4,680.9
9538,52,1,2,1,2,2,10,1,8,10,10,10,2,10,7,0,9,2,4,753.3
9539,24,1,2,1,1,0,5,3,4,0,2,4,1,8,7,2,2,0,2,622.0
9540,52,0,0,1,2,2,10,2,8,8,10,10,6,10,8,0,8,6,5,779.0
9541,52,0,0,1,2,2,6,1,10,10,10,5,4,8,7,0,10,6,5,773.3
9542,52,1,1,0,2,2,7,4,5,2,10,3,1,4,8,4,8,1,3,674.1
9543,34,0,3,0,2,2,8,2,9,3,8,5,4,1,7,0,3,0,1,658.0
9544,34,1,0,0,1,1,4,3,5,8,10,6,4,8,7,2,8,8,3,688.3
9545,34,1,2,0,2,2,6,2,10,5,10,5,5,9,8,0,3,7,5,702.3
9546,34,1,2,1,2,2,4,3,10,5,10,6,10,5,5,3,3,5,0,665.2
9547,52,0,0,0,1,1,8,5,3,8,3,1,0,1,7,0,10,0,3,635.9
9548,24,1,0,0,1,1,7,0,10,9,10,10,6,6,9,2,10,5,4,737.6
9549,34,1,3,1,1,1,9,2,7,4,8,7,3,6,8,0,5,2,3,662.6
9550,52,0,3,0,2,2,10,1,8,5,3,10,2,4,7,0,7,2,5,694.3
9551,34,0,1,0,1,0,7,2,2,2,10,3,10,10,7,0,5,10,5,692.1
9552,49,0,3,1,2,2,9,3,6,3,8,2,2,10,7,0,8,1,5,702.3
9553,52,1,0,1,1,0,6,3,2,6,6,2,1,10,7,0,7,1,2,688.7
9554,24,0,1,0,2,2,8,3,2,10,8,4,6,5,8,3,5,3,5,679.4
9555,24,0,2,0,2,2,8,3,3,4,9,3,4,5,8,2,2,3,5,662.4
9556,24,1,0,1,1,0,0,3,1,4,4,0,0,10,5,7,0,2,2,622.0
9557,52,1,0,0,1,1,5,3,2,4,6,6,0,10,7,0,10,2,5,727.8
9558,34,0,0,1,2,2,6,2,5,4,6,2,1,4,9,0,4,3,2,672.6
9559,34,0,3,1,2,2,5,2,5,1,10,6,1,4,8,0,2,1,4,655.4
9560,52,0,3,1,2,2,8,0,3,10,4,2,10,10,7,0,4,7,5,748.2
9561,52,0,1,1,2,2,10,0,10,10,8,0,10,10,6,0,0,7,5,746.3
9562,52,1,1,1,2,2,8,2,3,2,2,5,9,8,9,0,6,7,3,681.9
9563,34,1,1,0,2,2,0,5,0,1,4,3,0,10,6,0,3,1,1,625.6
9564,52,0,1,1,2,2,4,3,8,10,5,5,1,8,7,0,8,2,4,700.2
9565,52,0,2,0,2,2,9,3,8,10,10,7,2,4,7,8,10,8,5,748.7
9566,49,0,0,1,1,0,4,3,6,6,7,2,0,1,6,0,6,4,2,628.9
9567,34,0,1,0,2,2,5,3,10,10,10,4,5,10,6,0,8,6,3,732.7
9568,34,1,1,1,1,0,0,2,2,3,1,2,0,5,7,0,3,0,0,587.4
9569,52,1,1,1,2,2,10,2,10,10,10,10,4,9,7,2,10,10,4,780.3
9570,49,1,0,1,2,2,8,2,10,10,10,4,3,10,8,0,10,2,3,753.5
9571,49,0,1,0,1,1,3,3,3,10,4,4,2,3,9,0,5,5,1,663.9
9572,49,1,0,1,2,2,4,5,9,5,10,4,1,2,7,0,3,1,2,648.0
9573,52,1,0,0,1,1,5,4,5,8,10,5,7,8,7,10,10,10,3,703.6
9574,34,1,0,1,2,2,7,4,8,5,5,3,0,6,7,0,3,4,3,676.0
9575,52,1,2,0,2,2,5,1,6,3,4,3,3,1,7,7,7,1,1,635.9
9576,52,0,2,1,2,2,8,2,7,10,10,6,6,8,7,0,8,6,5,754.6
9577,34,0,0,0,1,1,1,3,3,1,3,1,1,4,6,7,2,1,2,571.7
9578,52,0,2,0,2,2,7,2,8,10,4,1,4,5,7,0,6,6,2,650.3
9579,52,0,3,1,1,1,3,2,4,7,4,1,1,3,7,3,7,3,2,621.0
9580,49,0,3,1,2,2,5,3,10,10,4,4,1,6,7,0,10,6,2,718.5
9581,34,1,0,0,1,0,4,5,4,8,6,3,2,7,6,10,5,2,1,623.3
9582,34,1,2,1,1,0,3,3,0,0,0,0,4,10,8,0,10,4,5,661.7
9583,52,0,2,1,2,2,5,3,5,10,10,7,5,8,7,0,10,2,3,695.1
9584,49,1,1,0,2,2,7,3,10,10,10,5,3,7,7,0,10,4,4,732.3
9585,49,0,3,1,2,2,2,4,2,9,10,0,1,7,5,7,8,1,1,621.4
9586,34,1,2,1,2,2,5,2,10,3,7,0,2,6,7,0,5,1,3,679.4
9587,34,0,3,1,2,2,8,3,10,10,10,7,5,8,8,10,10,4,3,719.1
9588,49,0,2,1,2,2,6,1,4,10,6,1,5,10,8,0,5,2,3,705.9
9589,52,1,3,0,1,1,7,3,5,7,10,4,3,10,6,0,0,5,5,700.4
9590,49,0,1,0,1,1,8,5,0,10,10,1,1,1,5,2,1,3,5,610.0
9591,34,0,0,0,2,2,5,3,10,8,4,2,4,10,8,0,5,2,4,677.0
9592,52,0,2,0,2,2,9,1,4,10,5,6,4,4,7,0,6,5,5,735.1
9593,52,0,0,1,2,2,5,4,6,4,5,1,2,5,7,0,4,4,5,675.8
9594,49,0,0,1,1,1,3,4,6,10,10,4,4,2,6,2,4,7,2,625.7
9595,52,0,3,1,1,0,9,3,3,6,7,8,1,7,8,7,4,3,2,656.0
9596,52,0,0,0,2,2,5,4,7,7,10,2,6,2,6,10,6,1,5,659.7
9597,52,0,2,0,2,2,7,1,2,2,10,5,8,5,7,0,10,4,4,701.3
9598,34,0,1,1,2,2,8,4,10,4,5,4,1,6,7,0,10,6,4,716.8
9599,34,0,2,0,2,2,9,1,7,9,7,8,4,4,8,1,6,3,4,697.9
9600,49,0,3,1,1,1,2,5,5,10,4,7,7,5,7,10,10,5,3,628.2
9601,49,0,3,1,2,2,4,3,10,10,8,1,1,2,5,7,2,0,3,632.3
9602,34,0,2,0,1,0,6,4,6,5,7,3,2,10,7,0,4,1,3,646.2
9603,24,1,2,1,2,2,10,3,10,10,10,8,5,8,7,0,4,5,2,742.7
9604,49,1,3,1,2,2,8,2,5,7,10,8,3,8,7,2,10,4,3,724.0
9605,34,1,2,1,2,2,1,4,3,5,8,2,3,7,7,1,3,2,0,633.7
9606,34,1,0,0,1,0,7,3,2,7,7,8,6,8,6,7,6,6,5,683.0
9607,24,1,3,0,1,0,7,0,10,10,10,5,8,5,9,7,6,4,3,725.5
9608,34,0,2,1,1,0,5,5,0,6,1,3,2,6,7,0,4,3,1,591.0
9609,34,0,0,1,2,2,1,2,2,2,2,4,2,5,7,0,4,0,2,633.3
9610,34,1,0,0,1,0,7,1,10,10,10,10,10,10,7,5,6,9,3,748.2
9611,34,0,1,0,1,0,4,5,8,5,10,3,5,10,7,0,5,3,3,664.9
9612,34,0,0,0,2,2,10,2,10,5,10,7,8,5,7,5,9,6,2,701.3
9613,34,0,3,1,2,2,6,4,4,7,7,6,8,4,7,7,7,5,4,685.8
9614,34,0,2,0,1,0,5,2,4,3,10,3,4,4,8,7,0,5,2,653.7
9615,34,0,3,1,2,2,6,2,10,3,8,5,8,4,6,4,7,5,1,672.0
9616,34,0,2,1,1,0,2,2,5,7,10,2,3,2,8,10,2,2,1,629.5
9617,34,0,1,0,1,1,8,5,5,5,4,7,5,8,6,8,8,5,3,659.2
9618,34,0,0,1,2,2,10,3,10,10,8,10,2,10,8,6,9,10,3,745.0
9619,34,0,0,1,1,0,1,3,5,4,5,7,3,2,8,6,5,3,2,597.2
9620,34,1,3,0,1,1,7,3,5,10,10,10,8,10,8,5,10,10,1,733.1
9621,34,0,3,0,1,0,3,2,6,0,3,2,2,10,6,2,3,0,0,600.1
9622,34,0,3,0,2,2,2,2,4,5,10,2,5,1,7,10,6,2,2,625.7
9623,52,0,3,0,2,2,10,4,6,10,10,10,3,3,6,5,10,7,3,700.7
9624,34,0,0,1,2,2,6,4,8,10,10,8,5,9,6,0,3,7,2,713.8
9625,34,1,0,1,1,1,8,5,7,10,10,5,2,6,6,2,10,10,3,684.3
9626,49,0,0,1,2,2,8,3,5,8,3,6,6,6,7,0,5,3,5,696.4
9627,49,0,2,0,2,2,2,5,9,9,7,7,3,6,7,7,10,9,2,674.3
9628,49,0,2,0,2,2,6,3,10,10,5,1,0,10,8,5,6,1,5,694.0
9629,34,0,1,0,2,2,6,1,5,7,8,3,7,5,8,0,7,10,2,701.5
9630,34,1,1,0,1,0,6,1,3,5,1,4,5,10,6,4,7,4,4,695.3
9631,49,0,2,0,2,2,9,2,2,6,2,8,3,7,5,4,8,2,3,675.8
9632,49,0,1,1,2,2,7,4,3,2,7,2,1,9,6,4,3,1,3,625.4
9633,49,1,0,0,1,0,6,4,4,2,3,2,2,3,6,10,3,1,5,612.3
9634,52,1,0,1,2,2,10,1,5,10,5,4,1,6,7,10,2,1,3,691.3
9635,49,0,2,1,1,1,8,3,8,8,10,4,4,6,5,0,4,0,2,646.7
9636,34,1,2,1,1,1,5,5,1,1,4,2,3,10,7,10,6,0,2,603.7
9637,34,1,0,1,2,2,8,2,4,4,4,4,2,10,6,0,10,2,2,686.8
9638,52,0,3,1,1,1,0,5,1,2,1,1,0,3,2,10,5,3,3,524.8
9639,49,0,1,1,2,2,9,4,6,3,10,3,2,7,6,0,10,2,2,681.1
9640,49,0,1,0,2,2,10,1,6,10,10,7,10,3,8,2,10,2,5,747.0
9641,52,1,3,1,2,2,5,4,6,10,6,1,1,6,7,3,6,0,3,650.5
9642,34,1,2,0,2,2,7,4,6,2,10,4,4,10,7,0,5,1,2,685.3
9643,52,0,0,1,2,2,6,3,4,2,2,5,3,10,7,8,9,2,3,653.0
9644,49,0,2,1,1,1,8,4,10,10,10,2,6,1,9,0,10,1,3,665.2
9645,49,1,2,0,1,1,6,4,10,10,10,1,2,5,7,5,8,2,2,655.4
9646,49,0,0,0,2,2,7,3,7,4,10,1,0,7,7,0,6,1,4,674.5
9647,52,0,2,0,1,1,8,3,10,10,3,10,9,1,8,0,0,7,5,700.7
9648,34,0,1,1,1,1,10,5,2,4,3,2,1,1,10,10,4,2,2,597.4
9649,52,1,2,0,2,2,7,1,5,3,2,1,2,4,5,6,5,7,2,656.5
9650,52,0,0,0,2,2,10,1,5,10,8,10,10,4,8,8,10,9,5,752.3
9651,49,0,1,0,2,2,2,2,3,2,1,0,0,5,9,0,1,1,1,596.3
9652,49,1,1,1,2,2,4,2,4,1,4,2,1,4,7,0,5,5,2,631.4
9653,34,0,3,1,2,2,8,3,4,10,10,4,5,5,7,2,2,1,5,679.2
9654,34,0,3,1,2,2,7,2,8,10,10,3,3,2,7,0,4,5,3,721.1
9655,52,1,3,0,1,0,2,4,6,2,5,0,4,2,6,0,7,2,2,641.0
9656,52,0,2,0,1,1,6,2,5,0,3,0,1,4,8,8,4,1,5,618.0
9657,49,0,0,0,1,0,8,3,10,10,3,4,3,5,7,4,4,7,2,667.3
9658,49,0,3,1,2,2,5,3,8,7,4,7,4,5,7,4,10,3,4,682.6
9659,49,0,0,1,2,2,0,5,2,3,10,1,0,1,6,10,1,0,5,588.1
9660,49,0,2,1,2,2,10,2,4,6,8,0,1,3,8,0,6,1,3,653.5
9661,34,0,1,1,2,2,3,4,4,2,5,2,0,1,7,3,4,0,1,624.0
9662,49,0,2,0,2,2,10,5,5,9,10,5,2,8,5,10,1,6,3,650.5
9663,34,1,2,1,2,2,8,0,10,5,8,4,4,5,7,0,10,5,5,755.7
9664,52,0,0,0,2,2,8,3,7,7,9,6,8,10,8,10,8,8,4,705.9
9665,34,0,0,0,2,2,8,1,6,6,8,7,2,8,7,5,10,3,5,732.5
9666,49,0,1,0,2,2,0,3,7,2,9,1,0,3,6,10,8,1,0,585.1
9667,52,0,3,0,2,2,10,4,10,10,10,10,1,10,8,10,10,1,4,731.4
9668,49,0,1,0,2,2,4,5,7,10,3,2,2,3,7,10,10,0,4,622.7
9669,49,0,3,0,2,2,9,4,10,10,10,2,2,10,6,0,10,5,5,746.3
9670,52,0,2,1,2,2,5,2,4,5,10,4,2,5,8,0,4,8,3,693.0
9671,52,0,0,1,1,0,8,1,8,5,10,10,3,8,6,0,7,3,4,706.8
9672,52,1,1,0,2,2,10,4,1,10,9,3,1,6,6,0,4,3,5,682.6
9673,34,1,2,0,1,0,4,4,4,5,4,1,0,3,6,0,2,0,1,591.9
9674,49,0,3,1,1,1,5,2,2,7,5,2,10,4,7,10,3,1,3,641.6
9675,24,0,1,0,2,2,2,5,5,5,7,3,4,6,6,7,3,4,1,626.5
9676,52,0,0,1,2,2,7,1,7,5,5,5,2,8,7,1,6,1,1,681.5
9677,34,1,0,1,2,2,6,0,8,10,5,8,8,8,9,0,10,10,5,785.6
9678,34,1,0,1,1,0,2,3,2,2,2,0,1,5,6,10,3,2,3,571.9
9679,34,0,0,0,2,2,5,5,6,10,5,2,1,7,6,10,5,1,4,650.5
9680,49,1,1,0,2,2,3,3,5,10,8,10,5,10,7,10,7,4,4,722.7
9681,49,1,1,1,2,2,8,2,10,6,10,6,1,10,7,0,5,1,2,695.5
9682,34,0,3,0,2,2,9,5,3,2,5,2,0,10,7,0,3,0,5,661.5
9683,24,0,1,0,1,0,4,3,4,1,2,2,3,5,5,0,0,4,3,602.3
9684,34,1,3,1,2,2,7,3,2,4,10,3,6,1,6,0,5,2,0,628.9
9685,49,0,0,1,2,2,6,3,10,3,6,2,3,2,8,0,5,0,1,672.0
9686,52,0,0,1,2,2,7,2,4,10,8,4,3,4,6,0,5,10,5,697.5
9687,34,0,1,1,2,2,8,2,3,3,5,2,1,7,7,0,4,3,4,683.0
9688,34,0,1,0,2,2,8,3,6,10,8,4,1,3,7,2,10,1,4,706.0
9689,49,0,0,0,2,2,6,4,5,7,5,2,2,6,7,3,9,1,5,662.4
9690,49,0,0,0,2,2,7,2,8,10,10,3,5,6,6,0,5,8,5,716.6
9691,34,1,2,0,1,0,5,1,3,5,4,10,2,8,8,0,5,5,3,698.7
9692,24,1,3,1,2,2,3,1,2,0,6,0,4,4,7,3,2,4,1,631.4
9693,52,1,3,1,2,2,1,3,7,2,10,5,2,10,6,10,10,1,0,632.4
9694,49,1,3,0,1,0,7,4,1,2,7,0,1,10,4,10,6,1,3,609.9
9695,52,0,3,1,2,2,9,5,3,10,7,6,5,8,7,0,9,5,4,715.5
9696,24,0,1,0,2,2,8,0,4,5,5,5,6,4,8,0,3,4,5,709.8
9697,49,1,1,1,2,2,10,2,8,8,10,9,9,10,6,0,6,6,5,771.8
9698,34,0,2,0,2,2,8,3,6,1,5,4,2,10,9,0,4,2,3,687.4
9699,34,1,2,0,2,2,8,1,5,10,10,10,10,10,8,0,10,10,5,797.7
9700,52,1,0,0,1,1,5,3,1,5,4,6,3,8,8,4,0,8,2,634.1
9701,52,0,0,0,2,2,3,4,5,5,3,5,1,5,6,10,6,2,3,636.5
9702,34,1,0,1,2,2,0,5,7,2,7,1,2,8,8,10,3,4,5,646.0
9703,24,1,0,1,2,2,7,0,10,6,10,2,7,10,9,0,2,4,1,728.2
9704,52,0,1,1,2,2,1,3,1,4,10,0,2,3,7,8,0,4,2,626.1
9705,52,1,0,1,2,2,3,4,8,5,5,3,3,8,8,0,5,6,5,680.0
9706,49,1,1,0,2,2,8,3,6,10,10,4,5,6,6,0,10,0,2,691.1
9707,52,0,3,1,2,2,7,3,5,3,3,2,3,5,7,5,5,3,3,640.1
9708,49,0,2,0,2,2,5,1,10,8,10,7,1,2,8,0,6,4,5,685.6
9709,49,0,2,0,2,2,5,2,2,8,5,8,5,5,5,5,5,5,1,653.3
9710,52,0,3,1,2,2,8,3,10,10,7,4,2,6,8,0,10,1,5,727.2
9711,34,0,3,1,2,2,6,4,2,4,3,2,3,10,7,5,5,3,4,661.5
9712,52,0,2,1,2,2,1,1,2,2,1,2,3,3,6,1,2,0,5,627.6
9713,49,0,1,0,2,2,7,4,10,7,10,4,7,5,6,0,10,5,5,680.7
9714,24,1,3,1,2,2,2,1,3,10,4,2,1,7,9,0,2,3,0,690.2
9715,49,0,2,1,2,2,3,5,6,8,10,2,0,4,6,10,8,0,3,609.1
9716,52,0,0,1,1,1,7,3,6,5,7,2,4,7,6,5,4,5,4,648.8
9717,34,1,1,0,2,2,1,4,5,1,3,1,3,2,8,5,2,1,1,614.2
9718,52,1,3,1,2,2,7,2,5,7,8,3,6,4,6,0,2,3,5,682.2
9719,24,0,0,0,2,2,6,4,10,6,7,4,4,9,7,0,5,3,4,700.4
9720,49,1,2,1,2,2,3,1,6,1,2,1,2,3,6,3,2,0,2,632.7
9721,34,1,0,1,1,1,2,3,5,2,5,3,0,9,4,0,2,0,2,614.8
9722,24,0,3,1,2,2,8,2,3,5,5,8,1,10,8,5,8,2,3,692.3
9723,34,0,0,0,2,2,8,3,7,10,10,6,5,10,6,0,10,6,4,724.2
9724,34,1,0,0,1,1,7,4,8,7,10,4,3,5,7,0,10,10,5,740.4
9725,52,0,1,1,2,2,9,2,4,10,10,3,2,5,8,0,8,6,4,701.5
9726,52,0,0,1,2,2,9,2,4,10,10,3,2,5,8,0,8,6,4,701.5
9727,49,1,2,0,2,2,7,4,3,9,7,6,3,10,9,9,10,3,2,680.6
9728,24,0,1,1,2,2,2,1,4,2,8,3,3,8,7,0,6,4,5,674.7
9729,24,0,1,1,2,2,4,2,5,3,10,3,5,3,7,10,2,1,5,653.3
9730,24,0,2,0,2,2,5,4,10,3,10,3,2,7,8,0,0,1,5,647.5
9731,24,0,3,0,2,2,8,2,5,8,10,4,6,8,8,0,4,3,4,688.5
9732,24,0,2,0,2,2,1,1,5,2,8,5,4,8,7,0,5,3,5,676.4
9733,24,0,0,0,2,2,1,0,4,0,8,3,2,6,8,0,2,2,5,630.3
9734,24,0,0,1,2,2,7,4,7,5,9,6,5,8,8,0,4,4,4,697.0
9735,24,0,0,1,1,1,6,4,4,2,7,8,6,10,6,4,10,2,2,654.5
9736,24,0,3,0,2,2,9,4,8,5,10,4,8,7,9,7,6,2,3,681.7
9737,24,0,0,1,2,2,8,3,10,10,10,1,1,5,9,0,8,1,4,713.6
9738,24,0,3,0,1,1,8,3,10,7,10,7,6,3,8,4,6,3,2,690.9
